key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
31322,13584,"Goldsmithing","RecipeLevelTable#180","Sky Pirate's Mask of Scouting",1,"Titanium Alloy Ingot",1,"Pterodactyl Leather",1,"Crystal Glass",2,"Grade 1 Dexterity Dissolvent",1,"Dawnborne Aethersand",1,"",0,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,"Aspect: None",1011,False,100,100,100,0,718,695,0,0,"Master Goldsmith III",False,True,"","",False
31323,11811,"Leatherworking","RecipeLevelTable#180","Sky Pirate's Jacket of Scouting",1,"Pterodactyl Leather",2,"Cloud Cloth",1,"Rainbow Cloth",1,"Titanium Nugget",1,"Grade 1 Dexterity Dissolvent",2,"Dawnborne Aethersand",2,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1012,False,100,100,100,0,718,695,0,0,"Master Leatherworker III",False,True,"","",False
31324,11824,"Leatherworking","RecipeLevelTable#180","Sky Pirate's Gloves of Scouting",1,"Pterodactyl Leather",2,"Crawler Silk",1,"Titanium Nugget",1,"Grade 1 Dexterity Dissolvent",1,"Dawnborne Aethersand",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1012,False,100,100,100,0,718,695,0,0,"Master Leatherworker III",False,True,"","",False
31325,12702,"Clothcraft","RecipeLevelTable#180","Sky Pirate's Trousers of Scouting",1,"Cloud Cloth",2,"Pterodactyl Leather",1,"Crawler Silk",1,"Titanium Nugget",1,"Grade 1 Dexterity Dissolvent",2,"Dawnborne Aethersand",2,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1013,False,100,100,100,0,718,695,0,0,"Master Weaver III",False,True,"","",False
31326,11869,"Leatherworking","RecipeLevelTable#180","Sky Pirate's Boots of Scouting",1,"Pterodactyl Leather",2,"Amphiptere Leather",1,"Titanium Nugget",1,"Grade 1 Dexterity Dissolvent",1,"Dawnborne Aethersand",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1012,False,100,100,100,0,718,695,0,0,"Master Leatherworker III",False,True,"","",False
31327,13586,"Goldsmithing","RecipeLevelTable#180","Sky Pirate's Cap of Healing",1,"Titanium Alloy Ingot",1,"Pterodactyl Leather",1,"Crystal Glass",2,"Grade 1 Mind Dissolvent",1,"Dawnborne Aethersand",1,"",0,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,"Aspect: None",1011,False,100,100,100,0,718,695,0,0,"Master Goldsmith III",False,True,"","",False
31328,12674,"Clothcraft","RecipeLevelTable#180","Sky Pirate's Coat of Healing",1,"Cloud Cloth",2,"Pterodactyl Leather",1,"Chimerical Felt",1,"Hardsilver Nugget",1,"Grade 1 Mind Dissolvent",2,"Dawnborne Aethersand",2,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1013,False,100,100,100,0,718,695,0,0,"Master Weaver III",False,True,"","",False
31329,11826,"Leatherworking","RecipeLevelTable#180","Sky Pirate's Gloves of Healing",1,"Pterodactyl Leather",2,"Crawler Silk",1,"Hardsilver Nugget",1,"Grade 1 Mind Dissolvent",1,"Dawnborne Aethersand",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1012,False,100,100,100,0,718,695,0,0,"Master Leatherworker III",False,True,"","",False
31330,12704,"Clothcraft","RecipeLevelTable#180","Sky Pirate's Bottoms of Healing",1,"Cloud Cloth",2,"Amphiptere Leather",1,"Hardsilver Nugget",1,"Grade 1 Mind Dissolvent",2,"Dawnborne Aethersand",2,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1013,False,100,100,100,0,718,695,0,0,"Master Weaver III",False,True,"","",False
31331,11871,"Leatherworking","RecipeLevelTable#180","Sky Pirate's Shoes of Healing",1,"Pterodactyl Leather",2,"Amphiptere Leather",1,"Hardsilver Nugget",1,"Grade 1 Mind Dissolvent",1,"Dawnborne Aethersand",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1012,False,100,100,100,0,718,695,0,0,"Master Leatherworker III",False,True,"","",False
31332,13585,"Goldsmithing","RecipeLevelTable#180","Sky Pirate's Cap of Casting",1,"Titanium Alloy Ingot",1,"Pterodactyl Leather",1,"Crystal Glass",2,"Grade 1 Intelligence Dissolvent",1,"Dawnborne Aethersand",1,"",0,"",0,"",0,"Wind Cluster",2,"Fire Cluster",2,"Aspect: None",1011,False,100,100,100,0,718,695,0,0,"Master Goldsmith III",False,True,"","",False
31333,12673,"Clothcraft","RecipeLevelTable#180","Sky Pirate's Coat of Casting",1,"Cloud Cloth",2,"Pterodactyl Leather",1,"Chimerical Felt",1,"Hardsilver Nugget",1,"Grade 1 Intelligence Dissolvent",2,"Dawnborne Aethersand",2,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1013,False,100,100,100,0,718,695,0,0,"Master Weaver III",False,True,"","",False
31334,11825,"Leatherworking","RecipeLevelTable#180","Sky Pirate's Gloves of Casting",1,"Pterodactyl Leather",2,"Crawler Silk",1,"Hardsilver Nugget",1,"Grade 1 Intelligence Dissolvent",1,"Dawnborne Aethersand",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1012,False,100,100,100,0,718,695,0,0,"Master Leatherworker III",False,True,"","",False
31335,12703,"Clothcraft","RecipeLevelTable#180","Sky Pirate's Bottoms of Casting",1,"Cloud Cloth",2,"Amphiptere Leather",1,"Hardsilver Nugget",1,"Grade 1 Intelligence Dissolvent",2,"Dawnborne Aethersand",2,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1013,False,100,100,100,0,718,695,0,0,"Master Weaver III",False,True,"","",False
31336,11870,"Leatherworking","RecipeLevelTable#180","Sky Pirate's Shoes of Casting",1,"Pterodactyl Leather",2,"Amphiptere Leather",1,"Hardsilver Nugget",1,"Grade 1 Intelligence Dissolvent",1,"Dawnborne Aethersand",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",2,"Aspect: None",1012,False,100,100,100,0,718,695,0,0,"Master Leatherworker III",False,True,"","",False
31337,13978,"Cooking","RecipeLevelTable#160","Steamed Staff",3,"Retribution Staff",1,"Star Anise",1,"Abalathian Spring Water",1,"Coriander",1,"Abalathian Rock Salt",1,"Duskborne Aethersand",1,"",0,"",0,"Fire Cluster",2,"Water Cluster",1,"Aspect: None",1015,False,100,100,100,0,620,0,0,0,"Master Culinarian III",False,True,"","",False
31338,10480,"Smithing","RecipeLevelTable#160","Titanium Alloy Ingot",1,"Sphalerite",2,"Titanium Nugget",1,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Cluster",2,"Earth Cluster",1,"Aspect: None",1009,False,50,100,50,0,620,0,0,0,"Master Blacksmith III",False,True,"","",False
31339,12626,"Clothcraft","RecipeLevelTable#160","Cloud Cloth",1,"Cloud Cotton Boll",2,"Ramie Thread",1,"",0,"",0,"",0,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",1,"Aspect: None",1013,True,50,100,50,0,620,0,0,0,"Master Weaver III",False,True,"","",False
31340,11776,"Leatherworking","RecipeLevelTable#160","Pterodactyl Leather",1,"Pterodactyl",1,"Dark Chestnut Log",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",1,"Aspect: None",1012,False,50,100,50,0,620,0,0,0,"Master Leatherworker III",False,True,"","",False
31341,14470,"Woodworking","RecipeLevelTable#160","Cassia Block",1,"Cassia Lumber",1,"Astral Oil",1,"Dawnborne Aethersand",1,"",0,"",0,"",0,"",0,"",0,"Wind Cluster",2,"Ice Cluster",1,"Aspect: None",1008,True,50,100,50,0,620,0,0,0,"Master Carpenter III",False,True,"","",False
31342,14464,"Woodworking","RecipeLevelTable#145","The Unending Journey",1,"Cassia Lumber",1,"Birch Lumber",2,"Mythrite Ingot",1,"Undyed Velveteen",1,"Glade Lantern",1,"Ink & Quill",1,"",0,"",0,"Wind Shard",8,"Ice Shard",8,"Aspect: None",1008,False,180,50,100,0,0,0,0,0,"Master Carpenter III",False,False,"","",False
31343,11786,"Leatherworking","RecipeLevelTable#160","Falconer's Bottoms",1,"Pterodactyl Leather",2,"Falconer's Hemp",1,"Crawler Silk",1,"Titanium Ingot",1,"",0,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",1,"Aspect: None",1012,False,100,100,100,0,0,589,0,0,"Master Leatherworker III",False,True,"","",False
31344,11792,"Leatherworking","RecipeLevelTable#160","Falconer's Boots",1,"Pterodactyl Leather",1,"Crawler Silk",1,"Rubber",1,"",0,"",0,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",1,"Aspect: None",1012,False,100,100,100,0,0,589,0,0,"Master Leatherworker III",False,True,"","",False
31345,10481,"Smithing","RecipeLevelTable#160","Crystal Bell",1,"Titanium Alloy Ingot",1,"Birch Lumber",1,"Wildfowl Feather",1,"",0,"",0,"",0,"",0,"",0,"Fire Cluster",2,"Earth Cluster",1,"Aspect: None",1009,False,180,50,100,0,620,0,0,0,"Master Blacksmith III",False,False,"","",False
31346,14515,"Woodworking","RecipeLevelTable#210","Camphorwood Necklace of Fending",1,"Treated Camphorwood Lumber",2,"Opal",2,"Grade 1 Vitality Dissolvent",1,"",0,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1016,True,100,100,100,0,850,820,0,0,"Master Carpenter IV",False,True,"","",False
31347,13623,"Goldsmithing","RecipeLevelTable#210","Eikon Iron Earring of Fending",1,"Eikon Iron Ingot",2,"Opal",1,"Grade 1 Vitality Dissolvent",1,"",0,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1019,False,100,100,100,0,850,820,0,0,"Master Goldsmith IV",False,True,"","",False
31348,14520,"Woodworking","RecipeLevelTable#210","Camphorwood Armillae of Fending",1,"Treated Camphorwood Lumber",1,"Eikon Iron Ingot",1,"Opal",2,"Grade 1 Vitality Dissolvent",1,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1016,True,100,100,100,0,850,820,0,0,"Master Carpenter IV",False,True,"","",False
31349,13628,"Goldsmithing","RecipeLevelTable#210","Eikon Iron Ring of Fending",1,"Eikon Iron Ingot",2,"Opal",1,"Grade 1 Vitality Dissolvent",1,"",0,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1019,False,100,100,100,0,850,820,0,0,"Master Goldsmith IV",False,True,"","",False
31350,14516,"Woodworking","RecipeLevelTable#210","Camphorwood Necklace of Slaying",1,"Treated Camphorwood Lumber",2,"Opal",2,"Grade 1 Strength Dissolvent",1,"",0,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1016,True,100,100,100,0,850,820,0,0,"Master Carpenter IV",False,True,"","",False
31351,13624,"Goldsmithing","RecipeLevelTable#210","Eikon Iron Earring of Slaying",1,"Eikon Iron Ingot",2,"Opal",1,"Grade 1 Strength Dissolvent",1,"",0,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1019,False,100,100,100,0,850,820,0,0,"Master Goldsmith IV",False,True,"","",False
31352,14521,"Woodworking","RecipeLevelTable#210","Camphorwood Armillae of Slaying",1,"Treated Camphorwood Lumber",1,"Eikon Iron Ingot",1,"Opal",2,"Grade 1 Strength Dissolvent",1,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1016,True,100,100,100,0,850,820,0,0,"Master Carpenter IV",False,True,"","",False
31353,13629,"Goldsmithing","RecipeLevelTable#210","Eikon Iron Ring of Slaying",1,"Eikon Iron Ingot",2,"Opal",1,"Grade 1 Strength Dissolvent",1,"",0,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1019,False,100,100,100,0,850,820,0,0,"Master Goldsmith IV",False,True,"","",False
31354,14517,"Woodworking","RecipeLevelTable#210","Camphorwood Necklace of Aiming",1,"Treated Camphorwood Lumber",2,"Opal",2,"Grade 1 Dexterity Dissolvent",1,"",0,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1016,True,100,100,100,0,850,820,0,0,"Master Carpenter IV",False,True,"","",False
31355,13625,"Goldsmithing","RecipeLevelTable#210","Eikon Iron Earring of Aiming",1,"Eikon Iron Ingot",2,"Opal",1,"Grade 1 Dexterity Dissolvent",1,"",0,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1019,False,100,100,100,0,850,820,0,0,"Master Goldsmith IV",False,True,"","",False
31356,14522,"Woodworking","RecipeLevelTable#210","Camphorwood Armillae of Aiming",1,"Treated Camphorwood Lumber",1,"Eikon Iron Ingot",1,"Opal",2,"Grade 1 Dexterity Dissolvent",1,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1016,True,100,100,100,0,850,820,0,0,"Master Carpenter IV",False,True,"","",False
31357,13630,"Goldsmithing","RecipeLevelTable#210","Eikon Iron Ring of Aiming",1,"Eikon Iron Ingot",2,"Opal",1,"Grade 1 Dexterity Dissolvent",1,"",0,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1019,False,100,100,100,0,850,820,0,0,"Master Goldsmith IV",False,True,"","",False
31358,14519,"Woodworking","RecipeLevelTable#210","Camphorwood Necklace of Healing",1,"Treated Camphorwood Lumber",2,"Opal",2,"Grade 1 Mind Dissolvent",1,"",0,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1016,True,100,100,100,0,850,820,0,0,"Master Carpenter IV",False,True,"","",False
31359,13627,"Goldsmithing","RecipeLevelTable#210","Eikon Iron Earring of Healing",1,"Eikon Iron Ingot",2,"Opal",1,"Grade 1 Mind Dissolvent",1,"",0,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1019,False,100,100,100,0,850,820,0,0,"Master Goldsmith IV",False,True,"","",False
31360,14524,"Woodworking","RecipeLevelTable#210","Camphorwood Armillae of Healing",1,"Treated Camphorwood Lumber",1,"Eikon Iron Ingot",1,"Opal",2,"Grade 1 Mind Dissolvent",1,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1016,True,100,100,100,0,850,820,0,0,"Master Carpenter IV",False,True,"","",False
31361,13632,"Goldsmithing","RecipeLevelTable#210","Eikon Iron Ring of Healing",1,"Eikon Iron Ingot",2,"Opal",1,"Grade 1 Mind Dissolvent",1,"",0,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1019,False,100,100,100,0,850,820,0,0,"Master Goldsmith IV",False,True,"","",False
31362,14518,"Woodworking","RecipeLevelTable#210","Camphorwood Necklace of Casting",1,"Treated Camphorwood Lumber",2,"Opal",2,"Grade 1 Intelligence Dissolvent",1,"",0,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1016,True,100,100,100,0,850,820,0,0,"Master Carpenter IV",False,True,"","",False
31363,13626,"Goldsmithing","RecipeLevelTable#210","Eikon Iron Earring of Casting",1,"Eikon Iron Ingot",2,"Opal",1,"Grade 1 Intelligence Dissolvent",1,"",0,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1019,False,100,100,100,0,850,820,0,0,"Master Goldsmith IV",False,True,"","",False
31364,14523,"Woodworking","RecipeLevelTable#210","Camphorwood Armillae of Casting",1,"Treated Camphorwood Lumber",1,"Eikon Iron Ingot",1,"Opal",2,"Grade 1 Intelligence Dissolvent",1,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Ice Cluster",2,"Aspect: None",1016,True,100,100,100,0,850,820,0,0,"Master Carpenter IV",False,True,"","",False
31365,13631,"Goldsmithing","RecipeLevelTable#210","Eikon Iron Ring of Casting",1,"Eikon Iron Ingot",2,"Opal",1,"Grade 1 Intelligence Dissolvent",1,"",0,"",0,"",0,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1019,False,100,100,100,0,850,820,0,0,"Master Goldsmith IV",False,True,"","",False
31366,10518,"Smithing","RecipeLevelTable#210","Replica Allagan Blade",1,"Allagan Aetherstone - Weaponry",1,"Wootz Ingot",3,"Platinum Ingot",1,"Allagan Catalyst",1,"",0,"",0,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1017,True,100,100,100,0,850,820,0,0,"Master Blacksmith IV",False,True,"","",False
31367,10521,"Smithing","RecipeLevelTable#210","Replica Allagan Baghnakhs",1,"Allagan Aetherstone - Weaponry",2,"Wootz Ingot",4,"Kirimu Leather",1,"Platinum Ingot",1,"Allagan Catalyst",2,"",0,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1017,False,100,100,100,0,850,820,0,0,"Master Blacksmith IV",False,True,"","",False
31368,10524,"Smithing","RecipeLevelTable#210","Replica Allagan Battleaxe",1,"Allagan Aetherstone - Weaponry",2,"Wootz Ingot",4,"Ebony Lumber",1,"Platinum Ingot",1,"Allagan Catalyst",2,"",0,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1017,True,100,100,100,0,850,820,0,0,"Master Blacksmith IV",False,True,"","",False
31369,10525,"Smithing","RecipeLevelTable#210","Replica Allagan Spear",1,"Allagan Aetherstone - Weaponry",2,"Wootz Ingot",3,"Ebony Lumber",2,"Platinum Ingot",1,"Allagan Catalyst",2,"",0,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1017,False,100,100,100,0,850,820,0,0,"Master Blacksmith IV",False,True,"","",False
31370,10526,"Smithing","RecipeLevelTable#210","Replica Allagan Composite Bow",1,"Allagan Aetherstone - Weaponry",2,"Wootz Ingot",3,"Ebony Lumber",2,"Platinum Ingot",1,"Allagan Catalyst",2,"",0,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1017,False,100,100,100,0,850,820,0,0,"Master Blacksmith IV",False,True,"","",False
31371,13608,"Goldsmithing","RecipeLevelTable#210","Replica Allagan Cane",1,"Allagan Aetherstone - Weaponry",2,"Wootz Ingot",2,"Ebony Lumber",1,"Platinum Ingot",3,"Allagan Catalyst",2,"",0,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1019,False,100,100,100,0,850,820,0,0,"Master Goldsmith IV",False,True,"","",False
31372,13609,"Goldsmithing","RecipeLevelTable#210","Replica Allagan Scepter",1,"Allagan Aetherstone - Weaponry",2,"Wootz Ingot",2,"Ebony Lumber",1,"Platinum Ingot",3,"Crystal Glass",1,"Allagan Catalyst",2,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1019,False,100,100,100,0,850,820,0,0,"Master Goldsmith IV",False,True,"","",False
31373,15092,"Alchemy","RecipeLevelTable#210","Replica Allagan Grimoire of Casting",1,"Allagan Aetherstone - Weaponry",2,"Ebony Lumber",2,"Kirimu Leather",2,"Platinum Ingot",2,"Enchanted Aurum Regis Ink",1,"Allagan Catalyst",2,"",0,"",0,"Water Cluster",3,"Lightning Cluster",2,"Aspect: None",1022,False,100,100,100,0,850,820,0,0,"Master Alchemist IV",False,True,"","",False
31374,15093,"Alchemy","RecipeLevelTable#210","Replica Allagan Grimoire of Healing",1,"Allagan Aetherstone - Weaponry",2,"Ebony Lumber",2,"Kirimu Leather",2,"Platinum Ingot",2,"Enchanted Aurum Regis Ink",1,"Allagan Catalyst",2,"",0,"",0,"Water Cluster",3,"Lightning Cluster",2,"Aspect: None",1022,False,100,100,100,0,850,820,0,0,"Master Alchemist IV",False,True,"","",False
31375,10529,"Smithing","RecipeLevelTable#210","Replica Allagan Daggers",1,"Allagan Aetherstone - Weaponry",2,"Wootz Ingot",3,"Ebony Lumber",1,"Platinum Ingot",2,"Allagan Catalyst",2,"",0,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1017,True,100,100,100,0,850,820,0,0,"Master Blacksmith IV",False,True,"","",False
31376,10532,"Smithing","RecipeLevelTable#210","Replica Allagan Guillotine",1,"Allagan Aetherstone - Weaponry",2,"Wootz Ingot",4,"Ebony Lumber",1,"Platinum Ingot",1,"Allagan Catalyst",2,"",0,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1017,True,100,100,100,0,850,820,0,0,"Master Blacksmith IV",False,True,"","",False
31377,10535,"Smithing","RecipeLevelTable#210","Replica Allagan Pistol",1,"Allagan Aetherstone - Weaponry",2,"Wootz Ingot",4,"Platinum Ingot",2,"Black Firesand",1,"Wyrm Obsidian",3,"Allagan Catalyst",2,"",0,"",0,"Fire Cluster",3,"Earth Cluster",2,"Aspect: None",1017,False,100,100,100,0,850,820,0,0,"Master Blacksmith IV",False,True,"","",False
31378,13614,"Goldsmithing","RecipeLevelTable#210","Replica Allagan Star Globe",1,"Allagan Aetherstone - Weaponry",2,"Wootz Ingot",3,"Platinum Ingot",3,"Enchanted Aurum Regis Ink",1,"Crystal Glass",1,"Allagan Catalyst",2,"",0,"",0,"Wind Cluster",3,"Fire Cluster",2,"Aspect: None",1019,False,100,100,100,0,850,820,0,0,"Master Goldsmith IV",False,True,"","",False
31379,11106,"Armorcraft","RecipeLevelTable#210","Replica Allagan Round Shield",1,"Allagan Aetherstone - Weaponry",1,"Wootz Ingot",2,"Platinum Ingot",1,"Allagan Catalyst",1,"",0,"",0,"",0,"",0,"Ice Cluster",3,"Earth Cluster",2,"Aspect: None",1018,False,100,100,100,0,850,820,0,0,"Master Armorer IV",False,True,"","",False
31380,11063,"Armorcraft","RecipeLevelTable#180","Replica Allagan Helm",1,"Allagan Aetherstone - Headgear",2,"Wootz Ingot",2,"Kirimu Leather",1,"Platinum Ingot",1,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1018,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,"","",False
31381,11072,"Armorcraft","RecipeLevelTable#180","Replica Heavy Allagan Armor",1,"Allagan Aetherstone - Body Gear",2,"Wootz Ingot",3,"Kirimu Leather",1,"Platinum Ingot",1,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1018,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,"","",False
31382,11083,"Armorcraft","RecipeLevelTable#180","Replica Heavy Allagan Gauntlets",1,"Allagan Aetherstone - Hand Gear",2,"Wootz Ingot",2,"Kirimu Leather",1,"Platinum Ingot",1,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1018,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,"","",False
31383,11092,"Armorcraft","RecipeLevelTable#180","Replica Heavy Allagan Cuisses",1,"Allagan Aetherstone - Leg Gear",2,"Wootz Ingot",2,"Kirimu Leather",2,"Platinum Ingot",1,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1018,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,"","",False
31384,11093,"Armorcraft","RecipeLevelTable#180","Replica Heavy Allagan Flanchard",1,"Allagan Aetherstone - Foot Gear",2,"Wootz Ingot",2,"Kirimu Leather",1,"Platinum Ingot",1,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1018,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,"","",False
31385,11064,"Armorcraft","RecipeLevelTable#180","Replica Allagan Visor of Maiming",1,"Allagan Aetherstone - Headgear",2,"Wootz Ingot",2,"Kirimu Leather",1,"Platinum Ingot",1,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1018,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,"","",False
31386,11073,"Armorcraft","RecipeLevelTable#180","Replica Allagan Cuirass of Maiming",1,"Allagan Aetherstone - Body Gear",2,"Wootz Ingot",2,"Arachne Velveteen",2,"Platinum Ingot",1,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1018,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,"","",False
31387,11084,"Armorcraft","RecipeLevelTable#180","Replica Allagan Gauntlets of Maiming",1,"Allagan Aetherstone - Hand Gear",2,"Wootz Ingot",1,"Kirimu Leather",2,"Platinum Ingot",1,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1018,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,"","",False
31388,12718,"Clothcraft","RecipeLevelTable#180","Replica Allagan Trousers of Maiming",1,"Allagan Aetherstone - Leg Gear",2,"Arachne Velveteen",3,"Kirimu Leather",1,"Platinum Ingot",1,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1021,False,100,100,100,0,718,695,0,0,"Master Weaver IV",False,True,"","",False
31389,11094,"Armorcraft","RecipeLevelTable#180","Replica Allagan Sollerets of Maiming",1,"Allagan Aetherstone - Foot Gear",2,"Wootz Ingot",2,"Kirimu Leather",1,"Platinum Ingot",1,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1018,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,"","",False
31390,11065,"Armorcraft","RecipeLevelTable#180","Replica Allagan Visor of Striking",1,"Allagan Aetherstone - Headgear",2,"Wootz Ingot",2,"Kirimu Leather",1,"Platinum Ingot",1,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1018,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,"","",False
31391,11074,"Armorcraft","RecipeLevelTable#180","Replica Allagan Cuirass of Striking",1,"Allagan Aetherstone - Body Gear",2,"Wootz Ingot",2,"Arachne Velveteen",2,"Platinum Ingot",1,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1018,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,"","",False
31392,11085,"Armorcraft","RecipeLevelTable#180","Replica Allagan Gauntlets of Striking",1,"Allagan Aetherstone - Hand Gear",2,"Wootz Ingot",1,"Kirimu Leather",2,"Platinum Ingot",1,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",2,"Aspect: None",1018,False,100,100,100,0,718,695,0,0,"Master Armorer IV",False,True,"","",False
31393,12719,"Clothcraft","RecipeLevelTable#180","Replica Allagan Trousers of Striking",1,"Allagan Aetherstone - Leg Gear",2,"Arachne Velveteen",3,"Kirimu Leather",1,"Platinum Ingot",1,"Battlecraft Demimateria III",3,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",2,"Aspect: None",1021,False,100,100,100,0,718,695,0,0,"Master Weaver IV",False,True,"","",False
